wid,label,genres,materials,image,year,year_bin,years,image_path,genres_encoded,materials_encoded,years_encoded
Q28982896,The Lift,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/f/f9/Denhaag_kunstwerk_de_hef.jpg,2008,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q28982896_0.png,8,1,12
Q29210987,,portrait,plaster,https://upload.wikimedia.org/wikipedia/commons/8/81/Buste_Buffon_Bibliotheque_Sainte-Genevieve.jpg,1800,6,1700-1799,/home3/jqwx33/SculptureMTL/selected_images/Q29210987_0.png,7,5,5
Q29224664,,religious art,marble,https://upload.wikimedia.org/wikipedia/commons/f/fb/Carcassonne_-_%C3%89glise_Saint-Vincent_-_Tr%C3%A9sor_53.jpg,1800,6,1700-1799,/home3/jqwx33/SculptureMTL/selected_images/Q29224664_0.png,9,3,5
Q29533616,Head of Saint John,portrait,wood,https://upload.wikimedia.org/wikipedia/commons/7/74/Germany_Head_of_Saint_John_01.jpg,1500,3,1400-1499,/home3/jqwx33/SculptureMTL/selected_images/Q29533616_0.png,7,8,2
Q29652904,,portrait,marble,https://upload.wikimedia.org/wikipedia/commons/b/b0/Tenerani_Tadeusz_Doria-Derna%C5%82owicz.jpg,1852,8,1850-1899,/home3/jqwx33/SculptureMTL/selected_images/Q29652904_0.png,7,3,7
Q29732552,"I go towards the sun, Self-portrait by Xawery Dunikowski",portrait,wood,https://upload.wikimedia.org/wikipedia/commons/8/83/Dunikowski_I_go_towards_the_sun.jpg,1917,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q29732552_0.png,7,8,8
Q29788545,,nude,bronze,https://upload.wikimedia.org/wikipedia/commons/7/72/Kuna_Female_nude_-_torso_without_knees.jpg,1926,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q29788545_0.png,6,1,8
Q29821834,,portrait,bronze,https://upload.wikimedia.org/wikipedia/commons/b/bc/Szymanowski_Motherhood.jpg,1901,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q29821834_0.png,7,1,8
Q29963997,Růže,public art,metal,https://upload.wikimedia.org/wikipedia/commons/2/21/Plastika_na_Makovsk%C3%A9ho_n%C3%A1m%C4%9Bst%C3%AD_2.jpg,1981,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q29963997_0.png,8,4,11
Q31189102,Anchor (Ugarte's sculpture),public art,metal,"[https://upload.wikimedia.org/wikipedia/commons/0/07/Aingura_eskultura_Donostian.jpg, https://upload.wikimedia.org/wikipedia/commons/1/12/Aingura_eskultura_Donostian_argitsua.jpg]",2008,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q31189102_0.jpg,8,4,12
Q31990615,Monument to Ernesto Teodoro Moneta,portrait,marble,https://upload.wikimedia.org/wikipedia/commons/d/d1/Teodoro_Moneta_sotto_la_neve.jpg,1924,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q31990615_0.png,7,3,8
Q37170496,Why (sculpture in Donostia),public art,metal,"[https://upload.wikimedia.org/wikipedia/commons/5/59/Zergatik_eskultura_A%C3%B1orga_01.jpg, https://upload.wikimedia.org/wikipedia/commons/d/d2/Zergatik_eskultura_A%C3%B1orga_02.jpg, https://upload.wikimedia.org/wikipedia/commons/e/eb/Zergatik_eskultura_A%C3%B1orga_03.jpg]",1979,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q37170496_0.png,8,4,10
Q39302239,Herakles,mythological sculpture,marble,https://upload.wikimedia.org/wikipedia/commons/1/19/1978.4.5-Herakles-SBMA.jpg,200,1,1-1199,/home3/jqwx33/SculptureMTL/selected_images/Q39302239_0.png,5,3,0
Q40090842,,mythological sculpture,marble,https://upload.wikimedia.org/wikipedia/commons/5/55/VL.2015.15-Dioskouros-SBMA.jpg,100,1,1-1199,/home3/jqwx33/SculptureMTL/selected_images/Q40090842_0.png,5,3,0
Q41108472,Oneness,abstract art,marble,https://upload.wikimedia.org/wikipedia/commons/6/63/SCA001879_1b.jpg,1964,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q41108472_0.png,1,3,10
Q47472070,Kings Thorn Dragon,public art,wood,https://upload.wikimedia.org/wikipedia/commons/b/b8/Log_dragon_-_geograph.org.uk_-_905110.jpg,2004,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q47472070_0.png,8,8,12
Q47476804,Sustrans Portrait Bench Hereford,public art,metal,https://upload.wikimedia.org/wikipedia/commons/8/84/Hereford_Greenway_portrait_bench_01.jpg,2013,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q47476804_0.png,8,4,12
Q50073086,Bust of Noor Inayat Khan,portrait,bronze,https://upload.wikimedia.org/wikipedia/commons/d/d5/Noor_Khan_in_autumn.jpg,2012,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q50073086_0.png,7,1,12
Q51661128,Espheropeia,public art,Other,https://upload.wikimedia.org/wikipedia/commons/5/5c/Espheropeia_10.jpg,2014,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q51661128_0.png,8,0,12
Q54854002,Schelpvorm,public art,stone,https://upload.wikimedia.org/wikipedia/commons/f/fb/Sculpture_Kruislaan_Radioweg_Amsterdam_-_2.jpg,1982,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q54854002_0.png,8,6,11
Q54944090,Galaxie,public art,metal,https://upload.wikimedia.org/wikipedia/commons/b/b1/Inscription_sur_la_sculpture_%22Galaxie%22_par_F%C3%A9raud_%281986%29%2C_aire_de_Bourg-Teyssonge.JPG,1986,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q54944090_0.png,8,4,11
Q54945892,Three girls and a boy,nude,bronze,https://upload.wikimedia.org/wikipedia/commons/6/6d/Three_girls_and_a_boy_01.jpg,1988,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q54945892_0.png,6,1,11
Q56042575,A Naiciña,public art,bronze,"[https://upload.wikimedia.org/wikipedia/commons/8/88/Naici%C3%B1a_01.jpg, https://upload.wikimedia.org/wikipedia/commons/d/dd/Cambados_Galicia_08.JPG]",1965,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q56042575_0.png,8,1,10
Q56196698,Love sphinx,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/e/e5/Love_sphinx%2C_zijaanzicht1.jpg,1974,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q56196698_0.png,8,1,10
Q56600286,,Other,Other,https://upload.wikimedia.org/wikipedia/commons/2/20/StbarthelemY_N77A-763.jpg,1372,2,1200-1399,/home3/jqwx33/SculptureMTL/selected_images/Q56600286_0.png,0,0,1
Q56600301,,Other,Other,https://upload.wikimedia.org/wikipedia/commons/f/f2/ApotretenantLivre_N77B-760.jpg,1372,2,1200-1399,/home3/jqwx33/SculptureMTL/selected_images/Q56600301_0.png,0,0,1
Q56642300,Lof der Zotheid,public art,metal,https://upload.wikimedia.org/wikipedia/commons/7/79/Geert_van_de_Camp_-_Lof_der_Zotheid_-_1989_-_Rotterdam_01.jpg,1989,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q56642300_0.png,8,4,11
Q56696035,Car in the Sun,public art,Other,https://upload.wikimedia.org/wikipedia/commons/1/17/Klasmer%27s_Car_in_the_Sun.jpg,2000,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q56696035_0.png,8,0,11
Q56696047,The Frog,public art,stone,https://upload.wikimedia.org/wikipedia/commons/d/db/Gan_Eliezer_P8020022.JPG,1990,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q56696047_0.png,8,6,11
Q56696083,Two,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/0/0d/%27Two%27%2C_bronze_sculpture_by_Ofer_Lellouche_%28Israeli%29%2C_2006%2C_Israel_Museum%2C_Jerusalem%2C_Israel.JPG,2006,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q56696083_0.png,8,1,12
Q56696131,Ultima,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/d/de/Eli_Ilan_Ultima.jpg,1982,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q56696131_0.png,8,1,11
Q56696224,Spring,public art,stone,https://upload.wikimedia.org/wikipedia/commons/e/ea/PikiWiki_Israel_19520_quot%3BAviv%28Spring%29quot%3B_by_Drora_Dominey_Tel_Avi.JPG,1989,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q56696224_0.png,8,6,11
Q56696309,Aviron,public art,metal,https://upload.wikimedia.org/wikipedia/commons/2/2a/Giv%27atayim_Theatre_Sculpture_Garden_042.jpg,1990,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q56696309_0.png,8,4,11
Q56825917,Mourning Parents,public art,stone,https://upload.wikimedia.org/wikipedia/commons/3/32/Deutscher_Soldatenfriedhof_Vladslo_-_Trauernde_Eltern.jpg,1932,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q56825917_0.png,8,6,8
Q57076546,Tragédia no Mar,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/5/51/Crying_for_those_who_will_not_return_%288064610129%29.jpg,2005,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q57076546_0.png,8,1,12
Q57285260,,portrait,Other,https://upload.wikimedia.org/wikipedia/commons/1/16/BusteJeuneChevalierN96-688.jpg,1437,3,1400-1499,/home3/jqwx33/SculptureMTL/selected_images/Q57285260_0.png,7,0,2
Q57875675,Statue Parvati - Musée Calvet R 80 B,statue,bronze,https://upload.wikimedia.org/wikipedia/commons/6/64/Statue-bronze-PARVATI_8056.jpg,1750,6,1700-1799,/home3/jqwx33/SculptureMTL/selected_images/Q57875675_0.png,10,1,5
Q58671561,St. Joachim,statue,terracotta,https://upload.wikimedia.org/wikipedia/commons/0/0d/Walter_Pompe%2C_De_heilige_Joachim-_Saint_Joachim%2C_KBS-FRB.jpg,1800,6,1700-1799,/home3/jqwx33/SculptureMTL/selected_images/Q58671561_0.png,10,7,5
Q58677121,"Helmeted Mars, lying on weapons, leaning against a cannon and holding up a drape",statue,terracotta,https://upload.wikimedia.org/wikipedia/commons/6/64/Jacques_Jean_van_der_Neer%2C_Mars_gehelmd%2C_liggend_op_wapens%2C_leunend_tegen_een_kanon%2C_en_een_drapering_opheffend-_Mars_portant_un_casque%2C_allong%C3%A9_sur_des_armes%2C_s%27appuyant_contre_un_canon%2C_et_relevant_une_draperie%2C_KBS-FRB.jpg,1760,6,1700-1799,/home3/jqwx33/SculptureMTL/selected_images/Q58677121_0.png,10,7,5
Q58677172,Actaeon spies on Diana,statue,terracotta,https://upload.wikimedia.org/wikipedia/commons/e/ef/Jan_Pieter_van_Baurscheidt_de_Jonge%2C_Actaeon_bespiedt_Diana-_Actaeon_%C3%A9piant_Diane%2C_KBS-FRB.jpg,1699,5,1600-1699,/home3/jqwx33/SculptureMTL/selected_images/Q58677172_0.png,10,7,4
Q58677206,St. Anthony the Abbot,statue,terracotta,https://upload.wikimedia.org/wikipedia/commons/7/7e/Walter_Pompe%2C_Sint_Antonius_abt-_Saint_Antoine%2C_abb%C3%A9%2C_KBS-FRB.jpg,1703,6,1700-1799,/home3/jqwx33/SculptureMTL/selected_images/Q58677206_0.png,10,7,5
Q58677269,"Head of a weeping child, with the right hand on the cheek",statue,terracotta,https://upload.wikimedia.org/wikipedia/commons/2/2c/Jan_Pieter_van_Baurscheidt_de_Oudere%2C_Hoofd_van_een_wenend_kind%2C_met_de_rechterhand_op_de_wang-_T%C3%AAte_d%27enfant_pleurant%2C_la_main_droite_sur_la_joue%2C_KBS-FRB.jpg,1669,5,1600-1699,/home3/jqwx33/SculptureMTL/selected_images/Q58677269_0.png,10,7,4
Q58677292,Modello for the statue of the Virgin from the tomb of Bishop Antoon Triest,statue,terracotta,https://upload.wikimedia.org/wikipedia/commons/1/17/Hi%C3%ABronymus_Duquesnoy_de_Jonge%2C_Modello_voor_het_Mariabeeld_van_het_grafmonument_van_bisschop_Antoon_Triest-_Modello_de_la_Madone_du_monument_fun%C3%A9raire_de_l%27%C3%A9v%C3%AAque_Antoon_Triest%2C_KBS-FRB.jpg,1602,5,1600-1699,/home3/jqwx33/SculptureMTL/selected_images/Q58677292_0.png,10,7,4
Q58677328,Mother with child on a bench,statue,terracotta,https://upload.wikimedia.org/wikipedia/commons/4/44/Jan_Frans_Deckers%2C_Moeder_met_kind_op_een_zitbankje-_M%C3%A8re_avec_Enfant%2C_sur_un_banc-%2C_KBS-FRB.jpg,1900,8,1850-1899,/home3/jqwx33/SculptureMTL/selected_images/Q58677328_0.png,10,7,7
Q58839335,Zenith sculpture,public art,wood,https://upload.wikimedia.org/wikipedia/commons/6/6c/Zenith_sculpture_04.jpg,2018,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q58839335_0.png,8,8,12
Q59155911,Monument to Jean Racine,public art,stone,https://upload.wikimedia.org/wikipedia/commons/3/3f/Beauvais_statue_de_Jean_Racine.jpg,1937,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q59155911_0.png,8,6,8
Q59602383,Stamm für Weingarten,public art,wood,https://upload.wikimedia.org/wikipedia/commons/6/6a/Weingarten_Stadtgarten_Wachter_2.jpg,2000,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q59602383_0.png,8,8,11
Q60061420,Communicatieapparatuur,public art,Other,https://upload.wikimedia.org/wikipedia/commons/1/1f/Communicatie_van_Jos_Wong_%282%29.jpg,1957,10,1940-1959,/home3/jqwx33/SculptureMTL/selected_images/Q60061420_0.png,8,0,9
Q60269802,Without title,public art,stone,https://upload.wikimedia.org/wikipedia/commons/9/96/Figuren_en_vuur_%282%29.jpg,1960,10,1940-1959,/home3/jqwx33/SculptureMTL/selected_images/Q60269802_0.png,8,6,9
Q61782222,Le Charmeur de serpent by Charles-Arthur Bourgeois,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/f/fc/Statue_Charmeur_serpent_Arthur_Bourgeois_1862_JdP_Paris_22septembre2013.jpg,1864,8,1850-1899,/home3/jqwx33/SculptureMTL/selected_images/Q61782222_0.png,8,1,7
Q61856006,Galicianos,public art,metal,https://upload.wikimedia.org/wikipedia/commons/3/3f/Galicianos_01.jpg,2011,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q61856006_0.png,8,4,12
Q61928021,Without title,public art,metal,https://upload.wikimedia.org/wikipedia/commons/7/71/Zonder_titel_%28Jan_Wolkers%29_%281%29.jpg,1959,10,1940-1959,/home3/jqwx33/SculptureMTL/selected_images/Q61928021_0.png,8,4,9
Q62081641,Peter the Great,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/f/f3/Rotterdam_Beeld_van_tsaar_Peter_de_Grote_%2801%29.JPG,1997,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q62081641_0.png,8,1,11
Q62087484,In de stad / De jonge mens op het eiland,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/8/8e/In_de_Stad_-_De_jonge_mens_op_het_eiland_-_Spoorsingel_-_Provenierswijk_-_Rotterdam_-_Frontal_view.jpg,2013,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q62087484_0.png,8,1,12
Q62412856,Man's Cloth,public art,metal,https://upload.wikimedia.org/wikipedia/commons/8/8f/El_Anatsui_-_Man%27s_Cloth.jpg,2001,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q62412856_0.png,8,4,12
Q63441800,London Booster,public art,metal,https://upload.wikimedia.org/wikipedia/commons/1/1b/Chodovec%2C_London_Booster.jpg,2012,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q63441800_0.png,8,4,12
Q63891353,Carrefour,public art,metal,https://upload.wikimedia.org/wikipedia/commons/0/02/Carrefour_55-o.art.pub-carrefour-02.jpg,1993,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q63891353_0.png,8,4,11
Q63891711,Colonne-cité,public art,wood,https://upload.wikimedia.org/wikipedia/commons/5/57/Colonne-cit%C3%A9_55-o.art.pub-colcite-01.jpg,1998,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q63891711_0.png,8,8,11
Q63891872,Colonne-fluide,public art,Other,https://upload.wikimedia.org/wikipedia/commons/8/80/Colonne-fluide_55-o.art.pub-colflui-01.jpg,1998,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q63891872_0.png,8,0,11
Q63892820,Égalité équivalence,public art,stone,https://upload.wikimedia.org/wikipedia/commons/3/3e/%C3%89galit%C3%A9_%C3%A9quivalence_55-o.art.pub-egalequi-01.jpg,1991,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q63892820_0.png,8,6,11
Q63959098,Intersection,public art,metal,https://upload.wikimedia.org/wikipedia/commons/b/bc/Intersection_55-o.art.pub-intersec-06.jpg,2005,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q63959098_0.png,8,4,12
Q63966700,Orbit,Other,metal,"[https://upload.wikimedia.org/wikipedia/commons/b/b4/Eisenplastik_Orbit_%28Walter_Linck_1972%29_06.jpg, https://upload.wikimedia.org/wikipedia/commons/3/34/Eisenplastik_Orbit_%28Walter_Linck_1972%29_09.jpg]",1972,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q63966700_0.jpg,0,4,10
Q64339357,Die Erde,nude,bronze,https://upload.wikimedia.org/wikipedia/commons/5/51/Die_Erde_Hunzinger_Berlin2007.jpg,1974,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q64339357_0.png,6,1,10
Q64815284,,public art,stone,https://upload.wikimedia.org/wikipedia/commons/1/13/Prosek%2C_plastika.jpg,1971,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q64815284_0.png,8,6,10
Q64815285,,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/5/53/Praha_Prosek_Novoborska_4_MS_b.jpg,1963,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q64815285_0.png,8,1,10
Q64815307,,public art,stone,https://upload.wikimedia.org/wikipedia/commons/e/e3/Praha_Prosek_Veltruska_plastika_1.jpg,1970,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q64815307_0.png,8,6,10
Q64815313,,public art,metal,https://upload.wikimedia.org/wikipedia/commons/a/ac/Overview_of_iron_statue_at_%C5%A0estajovick%C3%A1_street_in_Hloub%C4%9Bt%C3%ADn%2C_Prague.jpg,1964,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q64815313_0.png,8,4,10
Q64815732,,public art,Other,https://upload.wikimedia.org/wikipedia/commons/d/d7/K%C3%BDn_Vladim%C3%ADr-Sed%C3%ADc%C3%AD%2C_%C5%BDi%C5%BEkov_%2803%29.jpg,1969,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q64815732_0.png,8,0,10
Q64815738,,public art,stone,https://upload.wikimedia.org/wikipedia/commons/8/85/Na_Rovnosti_21%2C_kamenn%C3%A9_plastiky%2C_Libor_Wagner.jpg,1982,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q64815738_0.png,8,6,11
Q64815764,\Standard\ sculpture,public art,metal,https://upload.wikimedia.org/wikipedia/commons/8/8e/S%C3%ADdli%C5%A1t%C4%9B_Spo%C5%99ilov_II%2C_Hlavn%C3%AD%2C_obchodn%C3%AD_d%C5%AFm_Centrum%2C_schodi%C5%A1t%C4%9B.jpg,1980,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q64815764_0.png,8,4,10
Q64816203,,public art,stone,https://upload.wikimedia.org/wikipedia/commons/f/f2/Vodopad-ivan_jilemnicky-1982-07-2020-praha.jpg,1982,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q64816203_0.png,8,6,11
Q64852757,"Fleur du ciel, grande",Other,metal,https://upload.wikimedia.org/wikipedia/commons/8/8a/Eisenplastik_Fleur_du_ciel%2C_grande_%28Walter_Linck_1954%29_08.jpg,1954,10,1940-1959,/home3/jqwx33/SculptureMTL/selected_images/Q64852757_0.png,0,4,9
Q65007224,color spiral column group,Other,metal,https://upload.wikimedia.org/wikipedia/commons/9/91/Stahlblechplastik_Farb-Spiral-S%C3%A4ulengruppe_%28Marcel_Wyss_1981%29_07.jpg,1981,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q65007224_0.png,0,4,11
Q65246467,The Whistling City-Dweller,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/8/8a/Iso_Roobertinkatu_May_2019_%28cropped%29.jpg,1995,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q65246467_0.png,8,1,11
Q65364608,Loaraden,abstract art,metal,"[https://upload.wikimedia.org/wikipedia/commons/1/10/Stahlplastik_Loaraden_%28Oscar_Wiggli_1993%29_06.jpg, https://upload.wikimedia.org/wikipedia/commons/f/f3/Stahlplastik_Loaraden_%28Oscar_Wiggli_1993%29_02.jpg]",1993,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q65364608_0.png,1,4,11
Q65510139,vase,public art,stone,https://upload.wikimedia.org/wikipedia/commons/5/57/Kunststeinskulptur_Vase_%28Etienne_Perincioli_1921%29_14.jpg,1921,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q65510139_0.png,8,6,8
Q65659240,floating beam sculpture,Other,metal,"[https://upload.wikimedia.org/wikipedia/commons/6/68/Stahlblechplastik_Schwimmende_Balkenplastik_%28Christian_Rothacher_1987%29_03.jpg, https://upload.wikimedia.org/wikipedia/commons/e/ef/Stahlblechplastik_Schwimmende_Balkenplastik_%28Christian_Rothacher_1987%29_09.jpg]",1987,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q65659240_0.png,0,4,11
Q65665467,Bust of Giovanni Pescetti,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/0/09/Antonio_berti%2C_busto_di_Giuseppe_Pescetti%2C_1950%2C_02.jpg,1950,10,1940-1959,/home3/jqwx33/SculptureMTL/selected_images/Q65665467_0.png,8,1,9
Q66384863,The window in the open air,abstract art,metal,https://upload.wikimedia.org/wikipedia/commons/8/8c/Bruchhausen-1990-Das_Fenster_im_Freien.JPG,1990,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q66384863_0.png,1,4,11
Q66691750,gate,abstract art,stone,https://upload.wikimedia.org/wikipedia/commons/4/4d/Betonplastik_Tor_%28Walter_Kretz_2000%29_02.jpg,2000,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q66691750_0.png,1,6,11
Q66712626,Stoet,public art,Other,https://upload.wikimedia.org/wikipedia/commons/b/b5/Stoet%2C_beeld_II_%282%29.jpg,2013,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q66712626_0.png,8,0,12
Q66818230,People in the rain,public art,bronze,"[https://upload.wikimedia.org/wikipedia/commons/4/48/Zwei_Beschirmte.jpg, https://upload.wikimedia.org/wikipedia/commons/4/4a/Regenmann_Hannover_IMG_9170SW.jpg]",1983,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q66818230_0.png,8,1,11
Q66828150,Erdbeer-Mareili,Other,stone,https://upload.wikimedia.org/wikipedia/commons/f/ff/Kalksteinskulptur_Erdbeer-Mareili_%28Walter_Schnegg_1946%29_06.jpg,1946,10,1940-1959,/home3/jqwx33/SculptureMTL/selected_images/Q66828150_0.png,0,6,9
Q67397559,Die Krabbenpulerin,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/8/80/Varel_Krabbenpulerin.jpg,1995,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q67397559_0.png,8,1,11
Q70539571,Golden Cage,public art,metal,https://upload.wikimedia.org/wikipedia/commons/7/76/Ulm_Frigo_063.jpg,1990,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q70539571_0.png,8,4,11
Q72188554,Joy,public art,metal,https://upload.wikimedia.org/wikipedia/commons/d/d9/Metall-sculptur-1.jpg,2001,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q72188554_0.png,8,4,12
Q72960779,discusser,abstract art,metal,https://upload.wikimedia.org/wikipedia/commons/c/c1/Aluminiumblechplastik_Diskutierender_%28Kurt_Laurenz_Metzler_1996%29_06.jpg,1996,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q72960779_0.png,1,4,11
Q73866324,,public art,stone,https://upload.wikimedia.org/wikipedia/commons/9/93/2019_Warszawa_Pole_Mokotowskie%2C_rze%C5%BAba_%E2%80%9ETr%C4%99bacze%22.jpg,2010,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q73866324_0.png,8,6,12
Q74465048,Statue of Edward Everett,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/1/1f/Dorchester%2CMassachusetts%2CUSA._-_panoramio_%284%29.jpg,1867,8,1850-1899,/home3/jqwx33/SculptureMTL/selected_images/Q74465048_0.png,8,1,7
